split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,bos_taurus,bos_taurus:26,100000,99999,1.2451004929971174,1.2455324553245533,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3687545159991714,0.0035128150016134896,0.5829902099994797,0.7058226220001416,100000,25000,25678,25371,22752,0.6227662276622766,0.15569,0.6063166913311006
train,windows_nonoverlap,bos_taurus,bos_taurus:27,100000,99999,1.3494582248068574,1.3501735017350174,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36948435099930066,0.0034365609985798073,0.5907313689999683,0.7094149659983486,100000,25000,27756,26601,24960,0.6750867508675087,0.16877,0.608048710188788
train,windows_nonoverlap,bos_taurus,bos_taurus:28,100000,99999,1.2237428660907703,1.2242522425224251,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.371069334000822,0.003454321000390337,0.5857458259993109,0.7037337590008974,100000,25000,22740,23319,19608,0.6121261212612126,0.15303,0.6729551451187336
train,windows_nonoverlap,bos_taurus,bos_taurus:29,100000,99999,1.6128571051335514,1.6132961329613296,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36890120500174817,0.0037060590007058636,0.6064031749997412,0.7262448060009774,100000,25000,23869,24791,21120,0.8066480664806648,0.20166,0.8448615358833633
train,windows_nonoverlap,bos_taurus,bos_taurus:3,100000,99999,1.2809062157394036,1.2817728177281773,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.37025124199954007,0.003318957999908889,0.5878157019997161,0.7059250379998048,100000,25000,27326,26213,23932,0.6408864088640887,0.16022,0.5863280392300373
train,windows_nonoverlap,bos_taurus,bos_taurus:4,100000,99999,0.5099129738855982,0.5106451064510645,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.37423981899974024,0.0034032590001515928,0.5495447989997047,0.6662902499997472,100000,25000,3529,3990,2884,0.25532255322553227,0.06383,1.8087276848965712
train,windows_nonoverlap,bos_taurus,bos_taurus:5,100000,99999,1.155053049553933,1.1557715577155772,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.37216602499938745,0.0034741939980449388,0.5856231370003115,0.7025009549979586,100000,25000,20224,20773,17552,0.5778857788577886,0.14447,0.7143492879746836
train,windows_nonoverlap,bos_taurus,bos_taurus:6,100000,99999,1.3297565177800215,1.3303333033330333,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3675585679989126,0.0034076210013154196,0.5888435989995742,0.7031273700017664,100000,25000,27338,26297,24632,0.6651666516665167,0.16629,0.608274197088302
train,windows_nonoverlap,bos_taurus,bos_taurus:7,100000,99999,1.315600295895537,1.3162531625316254,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3669860600002721,0.003370196001469594,0.5860857090001446,0.7004198090016871,100000,25000,21883,23849,19396,0.6581265812658127,0.16453,0.7518621761184481
train,windows_nonoverlap,bos_taurus,bos_taurus:8,100000,99999,1.3089731483252331,1.3093730937309374,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3683972290004931,0.0034040200007439125,0.589013425000303,0.7030711190004695,100000,25000,27837,26670,25112,0.6546865468654687,0.16367,0.5879584725365521
train,windows_nonoverlap,bos_taurus,bos_taurus:9,100000,99999,1.5047316800072297,1.5054550545505454,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36967756499916504,0.0033921799990821455,0.6022152989999086,0.716268164000212,100000,25000,28149,26990,25944,0.7527275272752727,0.18818,0.668513979182209
