split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
val,windows_nonoverlap,AeCa,,60000,60000,513.0058537760417,0.9956,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005470104515552521,0.22909536957740784,0.000977635383605957,0.3797182962298393,0.4142920896410942,60000,15000,17702,16309,16648,0.4978,0.12445,0.4218167438707491
val,windows_nonoverlap,HaHi,,60000,60000,513.0094807291666,0.9992,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005492456257343292,0.26226722449064255,0.0010104328393936157,0.4117642939090729,0.4457804411649704,60000,15000,17253,15947,16216,0.4996,0.1249,0.43435924187097896
val,windows_nonoverlap,AnCa,,60000,60000,512.9340386067709,0.9238666666666666,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005462422966957092,0.2156553789973259,0.0010099709033966064,0.3703784868121147,0.40514084696769714,60000,15000,17523,16321,16352,0.4619333333333333,0.11548333333333333,0.39542315813502255
val,windows_nonoverlap,WaMe,,60000,60000,512.9832501302084,0.9730666666666666,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005440898239612579,0.2155727967619896,0.0009708777070045471,0.3574845641851425,0.39019347727298737,60000,15000,17781,16358,16696,0.4865333333333333,0.12163333333333333,0.41043810809290815
test,windows_nonoverlap,OrSa,,60000,60000,512.965323046875,0.9550666666666666,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.0054163336753845215,0.22030264884233475,0.0009974390268325806,0.3691372498869896,0.40262576192617416,60000,15000,17750,16480,16556,0.4775333333333333,0.11938333333333333,0.4035492957746479
test,windows_nonoverlap,HoSa,,60000,60000,512.9130770833333,0.9028,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005421832203865051,0.2247450202703476,0.0009842514991760254,0.36118392646312714,0.3981211557984352,60000,15000,17321,16193,16188,0.4514,0.11285,0.39091276485191384
test,windows_nonoverlap,DaRe,,60000,60000,512.9359738932292,0.9257333333333333,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005403667688369751,0.22558381408452988,0.0009992867708206177,0.36785295605659485,0.401471883058548,60000,15000,17295,16196,16160,0.46286666666666665,0.11571666666666666,0.40144550448106386
test,windows_nonoverlap,ScPo,,60000,60000,512.9673371744792,0.9570666666666666,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.00538867712020874,0.21343620866537094,0.000986628234386444,0.35222315788269043,0.3843955174088478,60000,15000,15615,16025,14540,0.4785333333333333,0.11963333333333333,0.45968619916746717
test,windows_nonoverlap,EsCo,,60000,60000,513.0096284505208,0.9994666666666666,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005441777408123016,0.2088472992181778,0.000988006591796875,0.3508653938770294,0.38511963188648224,60000,15000,17676,16357,16472,0.4997333333333333,0.12493333333333333,0.42407784566644036
test,windows_nonoverlap,YeMi,,14739,14739,512.8240003667989,0.9162086980120768,fixed_token_units,2,32768,26,0.01,0.00079345703125,7368,,3,24,0.001737937331199646,0.05315830558538437,0.0004776567220687866,0.08501338213682175,0.1025090143084526,14739,3685,4285,3974,4104,0.4581043490060384,0.1145260872515096,0.3939323220536756
