split,mode,species,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,danio_rerio,100000,99999,1.633974540428998,1.6341763417634176,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3287379518151283,0.00447961688041687,0.6133159101009369,0.746751569211483,100000,25000,26197,24707,24372,0.8170881708817088,0.20427,0.779745772416689
train,windows_nonoverlap,danio_rerio,100000,99999,1.6525932324752934,1.6523365233652336,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33677082508802414,0.004475906491279602,0.6272027119994164,0.7617317140102386,100000,25000,25824,24487,24116,0.8261682616826168,0.20654,0.7997986369268897
train,windows_nonoverlap,danio_rerio,100000,99999,1.4850258585593668,1.4852948529485295,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3333485275506973,0.004297904670238495,0.604715496301651,0.7340949401259422,100000,25000,23923,22576,22228,0.7426474264742647,0.18566,0.7760732349621703
train,windows_nonoverlap,danio_rerio,100000,99999,1.5465313564268455,1.5462554625546256,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3291773274540901,0.004391811788082123,0.5995801016688347,0.7360148727893829,100000,25000,24271,23707,22408,0.7731277312773128,0.19328,0.7963413126776812
train,windows_nonoverlap,danio_rerio,100000,99999,1.5879835263196382,1.5883358833588337,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3458171933889389,0.004449479281902313,0.6307124346494675,0.7701895013451576,100000,25000,25691,24144,24000,0.7941679416794168,0.19854,0.772799813164143
train,windows_nonoverlap,danio_rerio,100000,99999,1.7091499381790694,1.7092970929709297,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.347317673265934,0.0046260058879852295,0.6424465030431747,0.7794603705406189,100000,25000,26562,25371,24728,0.8546485464854648,0.21366,0.804382200135532
train,windows_nonoverlap,danio_rerio,100000,99999,1.6130748734245155,1.6128161281612816,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32977816462516785,0.004386499524116516,0.6136937066912651,0.7503432035446167,100000,25000,25448,24057,23780,0.8064080640806408,0.2016,0.7922037095253065
train,windows_nonoverlap,danio_rerio,100000,99999,1.3648238606409502,1.3653736537365373,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3215494230389595,0.004283152520656586,0.5760946497321129,0.7060921415686607,100000,25000,26127,25274,23748,0.6826868268682686,0.17067,0.6532322884372488
train,windows_nonoverlap,danio_rerio,100000,99999,1.501087130011925,1.5011350113501134,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.329051673412323,0.004329107701778412,0.5958365127444267,0.7264071777462959,100000,25000,25375,23985,23576,0.7505675056750567,0.18764,0.7394679802955665
train,windows_nonoverlap,danio_rerio,100000,99999,1.5190855473007856,1.5187351873518735,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.340463325381279,0.004750937223434448,0.6165679916739464,0.7535699680447578,100000,25000,22852,22338,21244,0.7593675936759368,0.18984,0.8307369158060564
train,windows_nonoverlap,danio_rerio,100000,99999,1.5238872554741172,1.5238552385523856,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3283105418086052,0.004436798393726349,0.5955026000738144,0.7319557517766953,100000,25000,23968,22925,22168,0.7619276192761928,0.19048,0.7947263017356475
train,windows_nonoverlap,danio_rerio,100000,99999,1.6987167674411119,1.6992169921699216,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3307977467775345,0.004403993487358093,0.6181258857250214,0.7508560046553612,100000,25000,27724,26043,25692,0.8496084960849608,0.2124,0.766123214543356
train,windows_nonoverlap,danio_rerio,100000,99999,1.4942156159842848,1.4936949369493695,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.343782402575016,0.00458294153213501,0.6204564571380615,0.7558877170085907,100000,25000,25260,24055,23176,0.7468474684746848,0.18671,0.7391528107680126
train,windows_nonoverlap,danio_rerio,100000,99999,1.4362060637207934,1.4360943609436094,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32921379059553146,0.004409424960613251,0.5891830027103424,0.7264768779277802,100000,25000,23404,22291,21532,0.7180471804718047,0.17951,0.7670056400615279
train,windows_nonoverlap,danio_rerio,100000,99999,1.6460363578245159,1.6460964609646096,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32550277560949326,0.004347681999206543,0.6026938706636429,0.7314468398690224,100000,25000,26389,25008,24536,0.8230482304823048,0.20576,0.779718822236538
train,windows_nonoverlap,danio_rerio,100000,99999,1.6052376197590101,1.6050560505605056,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.328959621489048,0.004443340003490448,0.6087619811296463,0.7412698492407799,100000,25000,25834,24455,24020,0.8025280252802528,0.20063,0.7766122164589301
train,windows_nonoverlap,danio_rerio,100000,99999,1.492594530437492,1.4927349273492736,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.344499908387661,0.004362314939498901,0.6199775263667107,0.7547757998108864,100000,25000,25686,24621,23800,0.7463674636746368,0.18659,0.7264268473098185
train,windows_nonoverlap,danio_rerio,100000,99999,1.5267678726591953,1.5272952729527296,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.34011565893888474,0.004895702004432678,0.6162381172180176,0.7476818785071373,100000,25000,25229,25701,22732,0.7636476364763648,0.19091,0.7567085496848864
train,windows_nonoverlap,danio_rerio,100000,99999,1.4854120098818175,1.4858548585485856,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3336581289768219,0.004478298127651215,0.5994540452957153,0.7355098873376846,100000,25000,24348,23200,22608,0.7429274292742928,0.18573,0.7628141941843273
train,windows_nonoverlap,danio_rerio,100000,99999,1.3626812171442027,1.3622536225362254,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3185497224330902,0.004492893815040588,0.5692436248064041,0.6985597163438797,100000,25000,24888,23957,22376,0.6811268112681127,0.17028,0.6841851494696239
train,windows_nonoverlap,danio_rerio,100000,99999,1.4917031396876468,1.4918549185491854,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33696484565734863,0.004633963108062744,0.6128873452544212,0.7453417852520943,100000,25000,24180,22950,22344,0.7459274592745927,0.18648,0.7712158808933003
train,windows_nonoverlap,danio_rerio,100000,99999,1.6828007489059265,1.6830568305683056,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3257537856698036,0.0043986886739730835,0.6056591048836708,0.7376193031668663,100000,25000,28205,26794,26380,0.8415284152841528,0.21038,0.7458961177096259
train,windows_nonoverlap,danio_rerio,100000,99999,1.4333188827493744,1.4336943369433695,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33632081747055054,0.00438283383846283,0.6014695093035698,0.7367320954799652,100000,25000,24888,23751,22816,0.7168471684716847,0.17921,0.7200658952105432
train,windows_nonoverlap,danio_rerio,100000,99999,1.6397963271624905,1.6403364033640337,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32032227516174316,0.00437675416469574,0.5942315235733986,0.7278577610850334,100000,25000,26534,24757,24860,0.8201682016820169,0.20504,0.7727444034069496
train,windows_nonoverlap,danio_rerio,16264,16263,1.9632019669720955,1.9622455881448688,model_symbol,3,32768,127,0.01,0.003875732421875,5422,,,,0.0,0.04951534420251846,0.0006793290376663208,0.09697262197732925,0.1304832547903061,16264,4066,4968,4527,4752,0.9811227940724344,0.24526561731431382,0.802938808373591
train,windows_nonoverlap,danio_rerio,100000,99999,1.6115128778240908,1.6116961169611697,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32105444371700287,0.004374474287033081,0.5933647379279137,0.7233993858098984,100000,25000,25934,25530,23824,0.8058480584805848,0.20146,0.7768180766561271
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,1.8879569508585712,1.88849888498885,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.329513244330883,0.004399791359901428,0.6373798102140427,0.7714114934206009,100000,25000,26077,25995,22904,0.944249442494425,0.23606,0.9052421674272347
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,1.9427926359341718,1.9432994329943298,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32212090492248535,0.004428334534168243,0.6296404302120209,0.7591549530625343,100000,25000,27237,26307,25588,0.9716497164971649,0.24291,0.8918383081837207
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,1.9267284835934297,1.927219272192722,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3331618532538414,0.0045877546072006226,0.6393745616078377,0.7775779813528061,100000,25000,18246,20818,16600,0.963609636096361,0.2409,1.3202893784939165
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,1.9134548767362674,1.9139391393913938,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3183860331773758,0.004376329481601715,0.6179489642381668,0.7470845207571983,100000,25000,23537,22729,22052,0.9569695696956969,0.23924,1.0164421973913413
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,0.6356012445183808,0.6362463624636246,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3397141098976135,0.004557698965072632,0.5415753200650215,0.671926386654377,100000,25000,6273,6475,5712,0.3181231812318123,0.07953,1.2678144428503109
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,1.8760797861884868,1.876658766587666,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.331315815448761,0.004313327372074127,0.6380243226885796,0.7797560393810272,100000,25000,23351,24704,21564,0.938329383293833,0.23458,1.0045822448717399
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,1.9127253259837287,1.9132991329913298,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3363243266940117,0.00446406751871109,0.6487519964575768,0.7867365702986717,100000,25000,15821,17917,10188,0.9566495664956649,0.23916,1.5116617154415017
train,windows_nonoverlap,drosophila_melanogaster,100000,99999,1.7490626251038663,1.7493774937749378,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3172124847769737,0.00435376912355423,0.6055188030004501,0.7303846329450607,100000,25000,22228,23209,19408,0.8746887468874689,0.21867,0.9837592226021235
train,windows_nonoverlap,drosophila_melanogaster,19133,19131,1.652371675394525,1.651769379541059,model_symbol,3,32768,127,0.01,0.003875732421875,6378,,,,0.0,0.06478386372327805,0.0009469464421272278,0.12156184017658234,0.15647368878126144,19133,4784,4700,4647,4464,0.8258846897705295,0.2064495897141065,0.8404255319148937
train,windows_nonoverlap,caenorhabditis_elegans,100000,99999,1.8184130767088922,1.8190581905819059,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3371178060770035,0.004330463707447052,0.6394265964627266,0.7713822200894356,100000,25000,27986,26465,26240,0.9095290952909529,0.22738,0.8124776674051312
train,windows_nonoverlap,caenorhabditis_elegans,100000,99999,1.862979310945453,1.863538635386354,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3274137005209923,0.004521623253822327,0.6370311006903648,0.7642543911933899,100000,25000,28497,27037,26884,0.931769317693177,0.23294,0.817419377478331
train,windows_nonoverlap,caenorhabditis_elegans,100000,99999,1.790451815650969,1.7910579105791058,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32651442289352417,0.0042862966656684875,0.6239353194832802,0.7604687660932541,100000,25000,26967,25974,24976,0.8955289552895529,0.22388,0.8301998739199763
train,windows_nonoverlap,caenorhabditis_elegans,100000,99999,1.814808284801598,1.8152981529815297,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33000606298446655,0.004305422306060791,0.6351397708058357,0.7714557647705078,100000,25000,28020,26688,26288,0.9076490764907649,0.22691,0.8098144182726624
train,windows_nonoverlap,caenorhabditis_elegans,13518,13518,1.7742618493628866,1.77304334960793,model_symbol,3,32768,127,0.01,0.003875732421875,4507,,,,0.0,0.038637079298496246,0.0005750954151153564,0.0697031021118164,0.10150029510259628,13518,3380,3858,3579,3724,0.886521674803965,0.22163041870099126,0.7765681700362882
train,windows_nonoverlap,caenorhabditis_elegans,100000,99999,1.8065583487866128,1.807138071380714,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.323567658662796,0.004459798336029053,0.6129452139139175,0.7463579028844833,100000,25000,27875,26409,26036,0.903569035690357,0.22589,0.8103677130044843
train,windows_nonoverlap,caenorhabditis_elegans,100000,99999,1.7431268868352745,1.7436974369743699,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3234573155641556,0.004510156810283661,0.6095002740621567,0.741200864315033,100000,25000,26526,25566,24612,0.8718487184871849,0.21796,0.821684385131569
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9310081845935647,1.931539315393154,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.31885505467653275,0.0044250041246414185,0.6138735562562943,0.7442336454987526,100000,25000,28543,27179,26812,0.965769657696577,0.24144,0.8458816522439828
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9289724586698993,1.929539295392954,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.324884757399559,0.004322931170463562,0.6335938945412636,0.7682861611247063,100000,25000,28840,27182,27104,0.964769647696477,0.24119,0.8363037447988905
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9296526754330043,1.930179301793018,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32260192185640335,0.004454523324966431,0.6275236010551453,0.7572766318917274,100000,25000,28786,27279,27176,0.965089650896509,0.24127,0.838150489821441
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9374927733652336,1.938019380193802,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32462354749441147,0.0042806267738342285,0.6276748031377792,0.7597008720040321,100000,25000,29051,27333,27456,0.969009690096901,0.24225,0.8338783518639634
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9271655509523846,1.9276992769927699,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3230317682027817,0.004395186901092529,0.6231201812624931,0.757660411298275,100000,25000,28966,27318,27284,0.9638496384963849,0.24096,0.831871849754885
train,windows_nonoverlap,saccharomyces_cerevisiae,84063,84063,1.5616208041954955,1.5620665453290985,model_symbol,3,32768,127,0.01,0.003875732421875,28022,,,,0.0,0.27692899107933044,0.0037718862295150757,0.5087223723530769,0.6123052686452866,84063,21016,19325,18836,17748,0.7810332726645492,0.1952583181661373,0.849366106080207
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9354081480267928,1.9359393593935939,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.316808357834816,0.004373915493488312,0.611944392323494,0.7394785210490227,100000,25000,29133,27324,27484,0.9679696796967969,0.24199,0.8306387944942162
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.935767233648899,1.936259362593626,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.31969815492630005,0.004325412213802338,0.6220892071723938,0.7516827955842018,100000,25000,29147,27403,27520,0.968129681296813,0.24203,0.8303770542422891
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.931231072564632,1.931779317793178,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3278736174106598,0.00454200804233551,0.6352264583110809,0.7693222984671593,100000,25000,29027,27325,27452,0.965889658896589,0.24147,0.8318806628311572
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9319431060521544,1.9324993249932498,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32339952141046524,0.004536092281341553,0.6231674924492836,0.7581680715084076,100000,25000,29034,27308,27392,0.9662496624966249,0.24156,0.8319900805951643
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9356542393548934,1.936259362593626,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3241482526063919,0.004469752311706543,0.6307424530386925,0.7672325298190117,100000,25000,29025,27305,27396,0.968129681296813,0.24203,0.8338673557278209
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9331920565299403,1.93369933699337,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.31280048936605453,0.004239365458488464,0.6054027304053307,0.7356081157922745,100000,25000,29077,27258,27508,0.966849668496685,0.24171,0.8312755786360354
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9306620751754393,1.931139311393114,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.31783587485551834,0.00419587641954422,0.6139719858765602,0.744581051170826,100000,25000,27538,27012,25904,0.965569655696557,0.24139,0.8765705570484421
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9291659566986294,1.929779297792978,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3249248191714287,0.004234440624713898,0.6235794275999069,0.7601776346564293,100000,25000,29082,27295,27432,0.964889648896489,0.24122,0.8294477683790661
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9382482203728286,1.9387393873938739,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3278956487774849,0.0046659111976623535,0.6344632059335709,0.7663137763738632,100000,25000,29111,27328,27484,0.9693696936969369,0.24234,0.832468826216894
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.9367677319351317,1.93729937299373,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3325670659542084,0.004411660134792328,0.637885645031929,0.772118553519249,100000,25000,28994,27360,27428,0.968649686496865,0.24216,0.8352072842657101
train,windows_nonoverlap,saccharomyces_cerevisiae,100000,99999,1.93806766436805,1.938579385793858,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.337619423866272,0.004452913999557495,0.6507662460207939,0.7912744432687759,100000,25000,28989,27372,27432,0.969289692896929,0.24232,0.8359032736555245
train,windows_nonoverlap,arabidopsis_thaliana,100000,99999,1.8891785084843036,1.8897788977889778,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3227154016494751,0.004393815994262695,0.615124449133873,0.7493398934602737,100000,25000,28564,27127,26868,0.9448894488944889,0.23622,0.8269850161041871
train,windows_nonoverlap,arabidopsis_thaliana,100000,99999,1.9285249761677303,1.9285792857928579,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32579879462718964,0.004456423223018646,0.6182774752378464,0.752809651196003,100000,25000,21889,24083,19844,0.9642896428964289,0.24107,1.101329434875965
train,windows_nonoverlap,arabidopsis_thaliana,100000,99999,1.8984974127085021,1.8989789897898979,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3195308744907379,0.00434257835149765,0.6173101142048836,0.7525810077786446,100000,25000,28798,27134,27192,0.9494894948949489,0.23737,0.8242586290714633
train,windows_nonoverlap,arabidopsis_thaliana,100000,99999,1.8811356961225862,1.8815388153881538,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3344494625926018,0.004518143832683563,0.6449052765965462,0.7829809039831161,100000,25000,28271,26889,26440,0.9407694076940769,0.23519,0.8319125605744402
train,windows_nonoverlap,arabidopsis_thaliana,100000,99999,1.90381550299878,1.904339043390434,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3192307725548744,0.004199951887130737,0.6172943785786629,0.7472502291202545,100000,25000,28460,27213,26524,0.952169521695217,0.23804,0.8364019676739283
train,windows_nonoverlap,arabidopsis_thaliana,100000,99999,1.9824833355755433,1.982979829798298,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32583070546388626,0.00433504581451416,0.6342301592230797,0.7634235769510269,100000,25000,29157,27285,27612,0.991489914899149,0.24787,0.8501217546386802
train,windows_nonoverlap,arabidopsis_thaliana,100000,99999,1.9118302999436245,1.9124191241912418,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3288334533572197,0.0045558735728263855,0.6399264559149742,0.7747059985995293,100000,25000,28679,27208,27060,0.9562095620956209,0.23905,0.833536734195753
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7103347107689826,1.7107371073710738,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3276202529668808,0.004251033067703247,0.6106333434581757,0.7437411323189735,100000,25000,28330,26862,26360,0.8553685536855369,0.21384,0.7548182139075186
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7343771509004153,1.7348173481734817,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33396629989147186,0.0045254528522491455,0.6255881041288376,0.7591719478368759,100000,25000,28457,26933,26672,0.8674086740867408,0.21685,0.7620269178058123
val,windows_nonoverlap,homo_sapiens,100000,99999,1.622004545240765,1.6225762257622576,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32850178331136703,0.004405662417411804,0.6047451794147491,0.7377626448869705,100000,25000,28526,26941,26072,0.8112881128811288,0.20282,0.7110004907803408
val,windows_nonoverlap,homo_sapiens,100000,99999,1.6705972674961125,1.6709767097670978,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3284243792295456,0.004404619336128235,0.6088107973337173,0.7491373419761658,100000,25000,28246,26696,26264,0.8354883548835489,0.20887,0.7394675352262268
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7466402325156065,1.7471374713747136,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3241812735795975,0.004397965967655182,0.6087092235684395,0.7434747517108917,100000,25000,27568,26267,25580,0.8735687356873568,0.21839,0.79218659315148
val,windows_nonoverlap,homo_sapiens,100000,99999,1.6277354411727711,1.6281762817628176,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3362361341714859,0.004432231187820435,0.6189429983496666,0.7504527717828751,100000,25000,26020,24973,23244,0.8140881408814088,0.20352,0.7821675634127594
val,windows_nonoverlap,homo_sapiens,100000,99999,1.6391130915703689,1.6395363953639537,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3250170648097992,0.004485711455345154,0.5971203297376633,0.7348789051175117,100000,25000,28470,26891,26688,0.8197681976819768,0.20494,0.7198454513523007
val,windows_nonoverlap,homo_sapiens,100000,99999,1.5738155233114832,1.5742557425574255,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3417079299688339,0.004440806806087494,0.6217554956674576,0.7566250935196877,100000,25000,27233,25907,25000,0.7871278712787128,0.19678,0.7225792237359087
val,windows_nonoverlap,homo_sapiens,100000,99999,1.4007551428053342,1.4012940129401295,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33015602082014084,0.004561774432659149,0.591067411005497,0.7274935245513916,100000,25000,26051,24741,23472,0.7006470064700647,0.17516,0.6723734213657825
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7515779625569694,1.7520975209752097,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32419823855161667,0.005211278796195984,0.6048698872327805,0.7396969050168991,100000,25000,26779,25683,25100,0.8760487604876048,0.21901,0.817842339146346
val,windows_nonoverlap,homo_sapiens,100000,99999,1.5922181487439875,1.5925759257592575,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.31218371540308,0.004280000925064087,0.5764631405472755,0.7061591297388077,100000,25000,26483,25900,23472,0.7962879628796288,0.19907,0.7516897632443454
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7539230836644304,1.7544175441754417,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33734822273254395,0.004487864673137665,0.6287664249539375,0.761002779006958,100000,25000,28544,27045,26836,0.8772087720877209,0.2193,0.7682875560538116
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7170447925182377,1.7175371753717537,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3336784914135933,0.004543311893939972,0.615731880068779,0.7545008584856987,100000,25000,27692,26521,25660,0.8587685876858768,0.21469,0.775278058645096
val,windows_nonoverlap,homo_sapiens,100000,99999,1.6509408331388002,1.6514565145651456,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33705984801054,0.004465647041797638,0.6238450482487679,0.7599222958087921,100000,25000,27655,26271,25704,0.8257282572825728,0.20643,0.7464472970529742
val,windows_nonoverlap,homo_sapiens,100000,99999,1.5075124725856635,1.5079350793507935,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32649847865104675,0.0044867247343063354,0.5964255034923553,0.733747623860836,100000,25000,26988,25609,24476,0.7539675396753968,0.18849,0.698421520675856
val,windows_nonoverlap,homo_sapiens,100000,99999,1.6677201708540523,1.6681766817668178,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32811302691698074,0.004576928913593292,0.6143141314387321,0.7425195053219795,100000,25000,27848,26521,25936,0.8340883408834089,0.20852,0.7487790864694054
val,windows_nonoverlap,homo_sapiens,100000,99999,1.616969243422903,1.6172961729617297,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32995744049549103,0.004476562142372131,0.6062431037425995,0.7377852946519852,100000,25000,26511,25022,24464,0.8086480864808648,0.20216,0.7625513937610803
val,windows_nonoverlap,homo_sapiens,100000,99999,1.518961920576237,1.5196151961519615,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3380771651864052,0.004691220819950104,0.6095067858695984,0.7469658702611923,100000,25000,26848,25596,24488,0.7598075980759808,0.18995,0.7075014898688915
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7112035964109642,1.7116171161711617,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32729434221982956,0.0043984875082969666,0.6122802719473839,0.7471115738153458,100000,25000,27734,26366,25892,0.8558085580855809,0.21395,0.7714357827936829
val,windows_nonoverlap,homo_sapiens,100000,99999,1.7220633729774797,1.7224172241722417,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32476723194122314,0.004420801997184753,0.6031040176749229,0.7330013737082481,100000,25000,28538,27067,26752,0.8612086120861209,0.2153,0.7544326862429042
val,windows_nonoverlap,homo_sapiens,100000,99999,1.709231337918848,1.7099370993709937,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.33671924471855164,0.004487290978431702,0.6254658102989197,0.7588426545262337,100000,25000,27224,26072,25340,0.8549685496854968,0.21374,0.7851160740523068
val,windows_nonoverlap,homo_sapiens,100000,99999,1.6670922080314554,1.6675366753667538,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.32834091782569885,0.00421510636806488,0.6064525097608566,0.7399094551801682,100000,25000,27881,26640,25936,0.8337683376833769,0.20844,0.7476058964886482
