split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,HaHi,HaHi,60000,60000,1.8690479166666667,1.8696,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.27369889001420233,0.004011809010989964,0.5097568490018602,0.5888892210205086,60000,15000,17222,15955,16148,0.9348,0.2337,0.8141911508535594
train,windows_nonoverlap,AnCa,AnCa,60000,60000,1.9183237874348957,1.9182666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.27036709400999825,0.0040473080007359385,0.5099986449931748,0.5896933529875241,60000,15000,17422,16298,16268,0.9591333333333333,0.23978333333333332,0.8257949718746412
train,windows_nonoverlap,WaMe,WaMe,60000,60000,1.9566177815755208,1.9568,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2656416449754033,0.003911880005034618,0.5109075150103308,0.5866886440198869,60000,15000,17805,16375,16700,0.9784,0.2446,0.8242628475147431
val,windows_nonoverlap,OrSa,OrSa,60000,60000,1.9330415934244791,1.9333333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25849328901676927,0.003692158032208681,0.4929293730092468,0.5701387130538933,60000,15000,17607,16481,16400,0.9666666666666667,0.24166666666666667,0.8235360935991367
val,windows_nonoverlap,HoSa,HoSa,60000,60000,1.3894908020019532,1.3896,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25526867601729464,0.003140343018458225,0.4589443239965476,0.5327961290313397,60000,15000,17118,16105,15924,0.6948,0.1737,0.6088328075709779
val,windows_nonoverlap,DaRe,DaRe,60000,60000,1.5392415852864583,1.54,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.28537613002117723,0.003656116023194045,0.5159106909995899,0.5923781360324938,60000,15000,10082,11576,8944,0.77,0.1925,1.1456060305494942
val,windows_nonoverlap,ScPo,ScPo,60000,60000,1.9539400634765625,1.954,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2619248559931293,0.0036412960034795105,0.5087237139960052,0.5840857760049403,60000,15000,17884,16418,16756,0.977,0.24425,0.8194475508834712
val,windows_nonoverlap,EsCo,EsCo,60000,60000,1.9571470540364584,1.9573333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2612514939683024,0.0036018820392200723,0.5030402729898924,0.5798486360290553,60000,15000,17640,16281,16536,0.9786666666666667,0.24466666666666667,0.8321995464852607
val,windows_nonoverlap,YeMi,YeMi,14737,14736,1.8476711277335267,1.8447339847991313,model_symbol,3,32768,127,0.01,0.003875732421875,4913,,,,0.0,0.06565567999496125,0.000921710001421161,0.11986619100207463,0.15030650699918624,14737,3685,4301,3989,4140,0.9223669923995657,0.23057610097034675,0.7900488258544525
val,windows_nonoverlap,BuEb,BuEb,3788,3786,1.9992854082578084,1.98837823560486,model_symbol,3,32768,127,0.01,0.003875732421875,1263,,,,0.0,0.02004241601389367,0.00034305900044273585,0.03390233499521855,0.06131607198040001,3788,947,1245,1104,1312,0.99418911780243,0.24841605068637804,0.7558232931726908
